"Data file recorded 2020/12/4  9:54:43"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
630.000, 63.589,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-16.000,  0.000,  0.000,  0.000, 72.000, 75.000, 71.000, 20.000,100.000,-18.260, 74.000,-16.000, 12.000,-1010.000
631.000, 63.688,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-26.000,  0.000,  0.000,  0.000, 72.000, 75.000, 71.000, 20.000,100.000,-18.290, 74.000,-18.000,  4.000,-1006.000
632.000, 63.789,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-35.000,  0.000,  0.000,  0.000, 72.000, 75.000, 71.000, 20.000,100.000,-18.350, 74.000, -8.000,-20.000,-1006.000
633.000, 63.845,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-44.000,  0.000,  0.000,  0.000, 72.000, 75.000, 70.000, 20.000,100.000,-18.320, 75.000,  3.000, -8.000,-998.000
634.000, 63.943,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-53.000,  0.000,  0.000,  0.000, 72.000, 75.000, 71.000, 20.000,100.000,-18.190, 75.000,-12.000,  5.000,-1018.000
635.000, 64.045,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-62.000,  0.000,  0.000,  0.000, 72.000, 75.000, 70.000, 20.000,100.000,-18.250, 75.000,-28.000,-11.000,-1009.000
636.000, 64.149,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-71.000,  0.000,  0.000,  0.000, 72.000, 75.000, 70.000, 20.000,100.000,-18.230, 75.000, -9.000, -6.000,-1015.000
637.000, 64.268,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-80.000,  0.000,  0.000,  0.000, 72.000, 75.000, 70.000, 20.000,100.000,-18.190, 75.000,-10.000,-10.000,-1000.000
638.000, 64.363,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-89.000,  0.000,  0.000,  0.000, 72.000, 75.000, 71.000, 20.000,100.000,-18.280, 75.000,-18.000,  0.000,-1006.000
639.000, 64.454,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-98.000,  0.000,  0.000,  0.000, 73.000, 75.000, 71.000, 20.000,100.000,-18.180, 75.000, -6.000,-22.000,-1008.000
640.000, 64.554,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,-107.000,  0.000,  0.000,  0.000, 73.000, 75.000, 71.000, 20.000,100.000,-18.320, 75.000, -9.000,-13.000,-998.000
641.000, 64.656,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-115.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.280, 75.000, -6.000,-11.000,-989.000
642.000, 64.758,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-123.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.270, 75.000, -5.000,-12.000,-995.000
643.000, 64.860,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-132.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.220, 76.000,  0.000, -8.000,-994.000
644.000, 64.962,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-140.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.300, 76.000,  9.000, -1.000,-998.000
645.000, 65.064,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-148.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.190, 76.000,  4.000,  4.000,-992.000
646.000, 65.166,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-156.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.220, 76.000,  2.000, 10.000,-990.000
647.000, 65.268,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-165.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.300, 76.000,  0.000, -9.000,-1011.000
648.000, 65.371,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-173.000,  0.000,  0.000,  0.000, 73.000, 75.000, 72.000, 20.000,100.000,-18.180, 76.000, 13.000, -8.000,-993.000
649.000, 65.473,  1.000,  0.000,  0.000,  0.000,100.000,  0.000,  0.000,177.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.250, 76.000, -6.000,-27.000,-1002.000
650.000, 65.575,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,172.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.230, 76.000, 33.000,-27.000,-1037.000
651.000, 65.678,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,174.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.380, 76.000,-41.000, 24.000,-1038.000
652.000, 65.883,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,166.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.250, 76.000,-25.000, -4.000,-968.000
653.000, 65.935,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,158.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.250, 77.000, -2.000,-17.000,-970.000
654.000, 66.095,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,149.000,  0.000,  0.000,  0.000, 71.000, 75.000, 73.000, 20.000,100.000,-18.160, 77.000,  4.000,  6.000,-992.000
655.000, 66.146,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,140.000,  0.000,  0.000,  0.000, 71.000, 75.000, 73.000, 20.000,100.000,-18.120, 77.000, -3.000, -1.000,-994.000
656.000, 66.198,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,131.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.180, 77.000, -5.000,  1.000,-1001.000
657.000, 66.312,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,122.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.170, 77.000,-18.000,  5.000,-995.000
658.000, 66.412,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,113.000,  0.000,  0.000,  0.000, 71.000, 75.000, 72.000, 20.000,100.000,-18.190, 77.000,-19.000, 13.000,-1008.000
659.000, 66.510,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,104.000,  0.000,  0.000,  0.000, 72.000, 74.000, 72.000, 20.000,100.000,-18.210, 77.000,-20.000,  4.000,-985.000
660.000, 66.562,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 95.000,  0.000,  0.000,  0.000, 72.000, 74.000, 72.000, 20.000,100.000,-18.220, 77.000,-17.000,-11.000,-1003.000
661.000, 66.663,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 86.000,  0.000,  0.000,  0.000, 72.000, 74.000, 72.000, 20.000,100.000,-18.240, 77.000, -6.000,  9.000,-991.000
662.000, 66.765,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 77.000,  0.000,  0.000,  0.000, 72.000, 74.000, 72.000, 20.000,100.000,-18.240, 77.000,  0.000,  1.000,-1006.000
663.000, 66.866,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 68.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.230, 78.000, 11.000,  9.000,-1017.000
664.000, 66.969,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 60.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.270, 78.000,  3.000,  0.000,-1014.000
665.000, 67.071,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 51.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.210, 78.000,  2.000,  1.000,-998.000
666.000, 67.173,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 43.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.220, 78.000,  7.000,-17.000,-994.000
667.000, 67.276,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 35.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.270, 78.000, 13.000, -8.000,-991.000
668.000, 67.380,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 26.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.190, 78.000,  7.000, 20.000,-1002.000
669.000, 67.482,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, 18.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.190, 78.000,  8.000,-10.000,-1000.000
670.000, 67.584,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,  9.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.180, 78.000,  3.000, -3.000,-1000.000
671.000, 67.684,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,  1.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.210, 78.000,  9.000, -1.000,-1000.000
672.000, 67.787,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000, -7.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.210, 78.000,-16.000, -8.000,-1006.000
673.000, 67.889,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-16.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.130, 79.000, -1.000,  8.000,-978.000
674.000, 67.991,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-25.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.110, 79.000, -9.000, -3.000,-999.000
675.000, 68.093,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-34.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.220, 79.000,-24.000,-12.000,-1006.000
676.000, 68.196,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-43.000,  0.000,  0.000,  0.000, 72.000, 74.000, 73.000, 20.000,100.000,-18.210, 79.000, -7.000, 13.000,-1011.000
677.000, 68.298,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-52.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.190, 79.000, -5.000,  0.000,-990.000
678.000, 68.401,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-60.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.160, 79.000,-11.000, -1.000,-994.000
679.000, 68.503,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-70.000,  0.000,  0.000,  0.000, 71.000, 74.000, 74.000, 20.000,100.000,-18.140, 79.000,  1.000,  6.000,-997.000
680.000, 68.605,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-78.000,  0.000,  0.000,  0.000, 71.000, 74.000, 74.000, 20.000,100.000,-18.150, 79.000,-17.000, -2.000,-1000.000
681.000, 68.709,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-87.000,  0.000,  0.000,  0.000, 71.000, 74.000, 75.000, 20.000,100.000,-18.110, 79.000,-20.000, 17.000,-1001.000
682.000, 68.809,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-96.000,  0.000,  0.000,  0.000, 71.000, 74.000, 75.000, 20.000,100.000,-18.170, 79.000, -4.000, -8.000,-999.000
683.000, 68.911,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-105.000,  0.000,  0.000,  0.000, 71.000, 74.000, 75.000, 20.000,100.000,-18.210, 80.000,-14.000,  4.000,-1006.000
684.000, 69.013,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-114.000,  0.000,  0.000,  0.000, 71.000, 74.000, 75.000, 20.000,100.000,-18.240, 80.000, -3.000, -3.000,-1001.000
685.000, 69.115,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-123.000,  0.000,  0.000,  0.000, 71.000, 74.000, 76.000, 20.000,100.000,-18.110, 80.000,-11.000, -3.000,-1002.000
686.000, 69.220,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-131.000,  0.000,  0.000,  0.000, 71.000, 74.000, 76.000, 20.000,100.000,-18.170, 80.000,-14.000,  1.000,-996.000
687.000, 69.319,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-140.000,  0.000,  0.000,  0.000, 71.000, 74.000, 76.000, 20.000,100.000,-18.230, 80.000, -6.000,  1.000,-995.000
688.000, 69.421,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-149.000,  0.000,  0.000,  0.000, 71.000, 74.000, 76.000, 20.000,100.000,-18.180, 80.000, -7.000, 14.000,-989.000
689.000, 69.525,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-158.000,  0.000,  0.000,  0.000, 72.000, 74.000, 76.000, 20.000,100.000,-18.170, 80.000,-21.000,  1.000,-994.000
690.000, 69.628,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-167.000,  0.000,  0.000,  0.000, 72.000, 74.000, 75.000, 20.000,100.000,-18.220, 80.000,-35.000,-25.000,-992.000
691.000, 69.728,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,-176.000,  0.000,  0.000,  0.000, 72.000, 74.000, 75.000, 20.000,100.000,-18.260, 80.000,-13.000, -8.000,-995.000
692.000, 69.834,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,174.000,  0.000,  0.000,  0.000, 72.000, 74.000, 75.000, 20.000,100.000,-18.250, 80.000,  0.000,-15.000,-1003.000
693.000, 69.937,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 72.000, 74.000, 75.000, 20.000,100.000,-18.230, 81.000,-14.000,-25.000,-990.000
694.000, 70.033,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.190, 81.000,-18.000,-10.000,-981.000
695.000, 70.134,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.230, 81.000, -9.000,-10.000,-999.000
696.000, 70.237,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,173.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.260, 81.000,-34.000,-23.000,-1018.000
697.000, 70.291,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,173.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.200, 81.000,-18.000,-20.000,-1005.000
698.000, 70.389,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,173.000,  0.000,  0.000,  0.000, 72.000, 74.000, 74.000, 20.000,100.000,-18.190, 81.000,-22.000,-19.000,-995.000
699.000, 70.492,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 74.000, 20.000,100.000,-18.280, 81.000,-36.000,-14.000,-1006.000
700.000, 70.594,  1.000,  0.000,  0.000,  0.000,-100.000, -1.000,  1.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.190, 81.000,-14.000,-23.000,-995.000
701.000, 70.696,  1.000,  0.000,  0.000,  0.000,-100.000, -1.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.230, 81.000,-18.000, -7.000,-995.000
702.000, 70.798,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.250, 81.000, -6.000,-20.000,-1000.000
703.000, 70.905,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.170, 82.000,-26.000,-23.000,-1008.000
704.000, 71.001,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.320, 82.000,-31.000,-18.000,-1006.000
705.000, 71.103,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.260, 82.000,-18.000,-18.000,-1005.000
706.000, 71.206,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.240, 82.000,-25.000,-13.000,-995.000
707.000, 71.308,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.250, 82.000,-31.000,-22.000,-1011.000
708.000, 71.414,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.230, 82.000,-22.000,-27.000,-1001.000
709.000, 71.514,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.150, 82.000,-13.000,-20.000,-1012.000
710.000, 71.615,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.200, 82.000,-38.000,  1.000,-987.000
711.000, 71.721,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 73.000, 20.000,100.000,-18.180, 82.000,-28.000,  5.000,-963.000
712.000, 71.823,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  0.000, 71.000, 74.000, 72.000, 20.000,100.000,-18.220, 82.000, -6.000, -5.000,-922.000
713.000, 71.922,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  1.000, 71.000, 74.000, 70.000, 20.000,100.000,-18.210, 83.000, -6.000,-10.000,-922.000
714.000, 72.026,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  2.000, 71.000, 74.000, 68.000, 20.000,100.000,-18.200, 83.000,-11.000, -4.000,-897.000
715.000, 72.131,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  2.000, 71.000, 74.000, 65.000, 10.000,100.000,-18.310, 83.000,-29.000, -4.000,-930.000
716.000, 72.238,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  3.000, 71.000, 74.000, 61.000, 10.000,100.000,-18.390, 83.000, -4.000,-23.000,-965.000
717.000, 72.330,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 56.000, 10.000,100.000,-18.500, 83.000,-29.000,  7.000,-983.000
718.000, 72.433,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 52.000,  0.000,100.000,-18.470, 83.000,-12.000,-16.000,-994.000
719.000, 72.534,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 47.000,  0.000,100.000,-18.480, 83.000,-24.000,-21.000,-993.000
720.000, 72.637,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 42.000,  0.000,100.000,-18.540, 83.000, -1.000,-15.000,-1003.000
721.000, 72.739,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 37.000,  0.000,100.000,-18.570, 83.000, -5.000,-19.000,-1006.000
722.000, 72.840,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 35.000,-10.000,100.000,-18.600, 83.000,  8.000,-31.000,-992.000
723.000, 72.949,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 30.000,-10.000,100.000,-18.630, 84.000,  4.000, -5.000,-1012.000
724.000, 73.046,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 25.000,-20.000,100.000,-18.600, 84.000, -9.000,-13.000,-990.000
725.000, 73.149,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 23.000,-20.000,100.000,-18.730, 84.000, 14.000,-27.000,-1005.000
726.000, 73.254,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 18.000,-30.000,100.000,-18.840, 84.000,-11.000,-22.000,-1006.000
727.000, 73.306,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 12.000,-30.000,100.000,-19.560, 84.000, -6.000,-42.000,-1016.000
728.000, 73.403,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  0.000,  0.000,  4.000, 71.000, 74.000, 10.000,-30.000,100.000,-20.310, 84.000,-19.000,-17.000,-1058.000
729.000, 73.556,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  1.000,173.000,  0.000,  0.000,  3.000, 72.000, 74.000, 10.000,-40.000,100.000,-21.730, 84.000,-31.000,  4.000,-1071.000
730.000, 73.658,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,173.000,  1.000,  0.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-22.640, 84.000,-13.000, -5.000,-1076.000
731.000, 73.759,  1.000,  0.000,  0.000,  0.000,-100.000, -5.000,  3.000,172.000,  1.000,  0.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-20.880, 84.000,  0.000, 11.000,-767.000
732.000, 73.861,  1.000,  0.000,  0.000,  0.000,-100.000,  1.000,  0.000,173.000,  1.000,  0.000,  1.000, 72.000, 74.000, 10.000,-40.000,100.000,-22.270, 85.000,-18.000,  3.000,-771.000
733.000, 73.914,  1.000,  0.000,  0.000,  0.000,-100.000, -5.000,  0.000,171.000,  1.000,  0.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-21.430, 85.000,-11.000,-23.000,-959.000
734.000, 74.018,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  2.000,  1.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-21.380, 85.000,-161.000,-78.000,-848.000
735.000, 74.123,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  1.000,  0.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-20.890, 85.000,  1.000, 17.000,-796.000
736.000, 74.220,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  2.000,  1.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-20.420, 85.000, -1.000, 20.000,-942.000
737.000, 74.325,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  2.000,  1.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-20.020, 85.000,  7.000, -2.000,-1019.000
738.000, 74.429,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  2.000,  1.000,  0.000, 72.000, 74.000, 10.000,-40.000,100.000,-19.890, 85.000, -1.000, -5.000,-1003.000
739.000, 74.525,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  2.000,  1.000,  0.000, 71.000, 73.000, 10.000,-40.000,100.000,-19.850, 85.000, -3.000, -9.000,-1008.000
740.000, 74.627,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  2.000,  1.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.670, 85.000, -8.000, -6.000,-998.000
741.000, 74.730,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  2.000,  1.000,  1.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.410, 85.000,  0.000,-11.000,-995.000
742.000, 74.831,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,171.000,  3.000,  1.000,  1.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.300, 85.000,  0.000, -2.000,-999.000
743.000, 74.935,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  3.000,  1.000,  1.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.220, 85.000, -1.000, -3.000,-995.000
744.000, 75.037,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  3.000,  1.000,  2.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.130, 85.000,  5.000, -6.000,-997.000
745.000, 75.141,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  3.000,  1.000,  1.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.120, 85.000,  7.000, -6.000,-1000.000
746.000, 75.241,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  3.000,  1.000,  1.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.100, 85.000, -8.000, -8.000,-995.000
747.000, 75.343,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  3.000,  1.000,  1.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.070, 85.000,  4.000, -7.000,-999.000
748.000, 75.445,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  3.000,  1.000,  1.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.000, 85.000,  6.000,-10.000,-1000.000
749.000, 75.547,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.010, 85.000,  7.000,-15.000,-999.000
750.000, 75.649,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  4.000,  1.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.020, 85.000, -3.000,  0.000,-997.000
751.000, 75.752,  1.000,  0.000,  0.000,  0.000,-100.000,  0.000,  0.000,172.000,  0.000,  0.000,  0.000, 71.000, 73.000, 10.000,  0.000,100.000,-19.010, 85.000, -2.000, -3.000,-1001.000
